@RELATION thread_length

@ATTRIBUTE threadID NUMERIC
@ATTRIBUTE sentiment_1 NUMERIC
@ATTRIBUTE sentiment_2 NUMERIC
@ATTRIBUTE time_1 NUMERIC
@ATTRIBUTE time_2 NUMERIC
@ATTRIBUTE arrivalPattern_1 NUMERIC
@ATTRIBUTE arrivalPattern_2 NUMERIC
@ATTRIBUTE topicMSE_1 NUMERIC
@ATTRIBUTE topicMSE_2 NUMERIC
@ATTRIBUTE posterInteractions_1 NUMERIC
@ATTRIBUTE posterInteractions_2 NUMERIC
@ATTRIBUTE mutualInteractions_1 NUMERIC
@ATTRIBUTE mutualInteractions_2 NUMERIC
@ATTRIBUTE numWords_1 NUMERIC
@ATTRIBUTE numWords_2 NUMERIC
@ATTRIBUTE question_1 NUMERIC
@ATTRIBUTE question_2 NUMERIC
@ATTRIBUTE exclaim_1 NUMERIC
@ATTRIBUTE exclaim_2 NUMERIC
@ATTRIBUTE onThreadTopic_1 NUMERIC
@ATTRIBUTE onThreadTopic_2 NUMERIC
@ATTRIBUTE overlapPrevious_1 NUMERIC
@ATTRIBUTE overlapPrevious_2 NUMERIC
@ATTRIBUTE overlapDistance_1 NUMERIC
@ATTRIBUTE overlapDistance_2 NUMERIC
@ATTRIBUTE timeliness_1 NUMERIC
@ATTRIBUTE timeliness_2 NUMERIC
@ATTRIBUTE lengthiness_1 NUMERIC
@ATTRIBUTE lengthiness_2 NUMERIC
@ATTRIBUTE formatPunctuation_1 NUMERIC
@ATTRIBUTE formatPunctuation_2 NUMERIC
@ATTRIBUTE formatEmoticons_1 NUMERIC
@ATTRIBUTE formatEmoticons_2 NUMERIC
@ATTRIBUTE formatCapitals_1 NUMERIC
@ATTRIBUTE formatCapitals_2 NUMERIC
@ATTRIBUTE averageSentiment NUMERIC
@ATTRIBUTE participants NUMERIC
@ATTRIBUTE totalLinks NUMERIC
@ATTRIBUTE topicScores_1_1 NUMERIC
@ATTRIBUTE topicScores_1_2 NUMERIC
@ATTRIBUTE topicScores_1_3 NUMERIC
@ATTRIBUTE topicScores_1_4 NUMERIC
@ATTRIBUTE topicScores_1_5 NUMERIC
@ATTRIBUTE topicScores_1_6 NUMERIC
@ATTRIBUTE topicScores_1_7 NUMERIC
@ATTRIBUTE topicScores_1_8 NUMERIC
@ATTRIBUTE topicScores_1_9 NUMERIC
@ATTRIBUTE topicScores_1_10 NUMERIC
@ATTRIBUTE topicScores_1_11 NUMERIC
@ATTRIBUTE topicScores_1_12 NUMERIC
@ATTRIBUTE topicScores_1_13 NUMERIC
@ATTRIBUTE topicScores_1_14 NUMERIC
@ATTRIBUTE topicScores_1_15 NUMERIC
@ATTRIBUTE topicScores_1_16 NUMERIC
@ATTRIBUTE topicScores_1_17 NUMERIC
@ATTRIBUTE topicScores_1_18 NUMERIC
@ATTRIBUTE topicScores_1_19 NUMERIC
@ATTRIBUTE topicScores_1_20 NUMERIC
@ATTRIBUTE topicScores_2_1 NUMERIC
@ATTRIBUTE topicScores_2_2 NUMERIC
@ATTRIBUTE topicScores_2_3 NUMERIC
@ATTRIBUTE topicScores_2_4 NUMERIC
@ATTRIBUTE topicScores_2_5 NUMERIC
@ATTRIBUTE topicScores_2_6 NUMERIC
@ATTRIBUTE topicScores_2_7 NUMERIC
@ATTRIBUTE topicScores_2_8 NUMERIC
@ATTRIBUTE topicScores_2_9 NUMERIC
@ATTRIBUTE topicScores_2_10 NUMERIC
@ATTRIBUTE topicScores_2_11 NUMERIC
@ATTRIBUTE topicScores_2_12 NUMERIC
@ATTRIBUTE topicScores_2_13 NUMERIC
@ATTRIBUTE topicScores_2_14 NUMERIC
@ATTRIBUTE topicScores_2_15 NUMERIC
@ATTRIBUTE topicScores_2_16 NUMERIC
@ATTRIBUTE topicScores_2_17 NUMERIC
@ATTRIBUTE topicScores_2_18 NUMERIC
@ATTRIBUTE topicScores_2_19 NUMERIC
@ATTRIBUTE topicScores_2_20 NUMERIC
@ATTRIBUTE regressionFeatures_1 NUMERIC
@ATTRIBUTE regressionFeatures_2 NUMERIC
@ATTRIBUTE regressionFeatures_3 NUMERIC
@ATTRIBUTE regressionFeatures_4 NUMERIC
@ATTRIBUTE regressionFeatures_5 NUMERIC
@ATTRIBUTE regressionFeatures_6 NUMERIC
@ATTRIBUTE regressionFeatures_7 NUMERIC
@ATTRIBUTE regressionFeatures_8 NUMERIC
@ATTRIBUTE regressionFeatures_9 NUMERIC
@ATTRIBUTE regressionFeatures_10 NUMERIC
@ATTRIBUTE regressionFeatures_11 NUMERIC
@ATTRIBUTE regressionFeatures_12 NUMERIC
@ATTRIBUTE regressionFeatures_13 NUMERIC
@ATTRIBUTE regressionFeatures_14 NUMERIC
@ATTRIBUTE regressionFeatures_15 NUMERIC
@ATTRIBUTE regressionFeatures_16 NUMERIC
@ATTRIBUTE regressionFeatures_17 NUMERIC
@ATTRIBUTE regressionFeatures_18 NUMERIC
@ATTRIBUTE regressionFeatures_19 NUMERIC
@ATTRIBUTE regressionFeatures_20 NUMERIC
@ATTRIBUTE regressionFeatures_21 NUMERIC
@ATTRIBUTE regressionFeatures_22 NUMERIC
@ATTRIBUTE regressionFeatures_23 NUMERIC
@ATTRIBUTE regressionFeatures_24 NUMERIC
@ATTRIBUTE regressionFeatures_25 NUMERIC
@ATTRIBUTE regressionFeatures_26 NUMERIC
@ATTRIBUTE regressionFeatures_27 NUMERIC
@ATTRIBUTE regressionFeatures_28 NUMERIC
@ATTRIBUTE regressionFeatures_29 NUMERIC
@ATTRIBUTE regressionFeatures_30 NUMERIC
@ATTRIBUTE regressionFeatures_31 NUMERIC
@ATTRIBUTE regressionFeatures_32 NUMERIC
@ATTRIBUTE regressionFeatures_33 NUMERIC
@ATTRIBUTE regressionFeatures_34 NUMERIC
@ATTRIBUTE regressionFeatures_35 NUMERIC
@ATTRIBUTE regressionFeatures_36 NUMERIC
@ATTRIBUTE regressionFeatures_37 NUMERIC
@ATTRIBUTE regressionFeatures_38 NUMERIC
@ATTRIBUTE regressionFeatures_39 NUMERIC
@ATTRIBUTE regressionFeatures_40 NUMERIC
@ATTRIBUTE regressionFeatures_41 NUMERIC
@ATTRIBUTE regressionFeatures_42 NUMERIC
@ATTRIBUTE regressionFeatures_43 NUMERIC
@ATTRIBUTE regressionFeatures_44 NUMERIC
@ATTRIBUTE regressionFeatures_45 NUMERIC
@ATTRIBUTE regressionFeatures_46 NUMERIC
@ATTRIBUTE regressionFeatures_47 NUMERIC
@ATTRIBUTE regressionFeatures_48 NUMERIC
@ATTRIBUTE regressionFeatures_49 NUMERIC
@ATTRIBUTE regressionFeatures_50 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_1 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_2 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_3 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_4 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_5 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_6 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_7 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_8 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_9 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_10 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_11 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_12 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_13 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_14 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_15 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_16 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_17 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_18 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_19 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_20 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_21 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_22 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_23 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_24 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_25 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_26 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_27 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_28 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_29 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_30 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_31 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_32 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_33 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_34 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_35 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_36 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_37 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_38 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_39 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_40 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_41 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_42 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_43 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_44 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_45 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_46 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_47 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_48 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_49 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_50 NUMERIC
@ATTRIBUTE threadLength NUMERIC

@DATA
339,-1,-1,4,5,01,010,0.00006609,0.00005419,2,-1,23,-1,0,0,1,0,0,0,0.7188,0.6919,0.7188,0.6919,1.0000,2.0000,1.2763,0.5635,0.0873,0.5046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6667,2,2,0.0641279113824,0.111640018462,0.0547453552214,0.0469334472283,0.0760111047581,0.0469610024593,0.0315576283213,0.0456176849473,0.037027341678,0.0364555706344,0.0494685284818,0.100487038708,0.0369860088315,0.0318882910935,0.0334176064149,0.0314129633584,0.0221681833525,0.0595124101872,0.0475878839649,0.0359940205149,0.0816964792585,0.0708689863031,0.0735319921968,0.0520215104817,0.0592002724936,0.0562121321594,0.0383297379313,0.0465561553627,0.0260107552409,0.0447653355078,0.0443473055128,0.0936387188671,0.0356460885811,0.0403837618571,0.0419681471466,0.0454001217964,0.0216498250467,0.0498436258167,0.0448066224209,0.033122426019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
344,-2,-2,5,7,01,012,0.01568565,0.01427836,1,1,1,1,0,0,0,0,1,0,0.3011,0.1374,0.3011,0.2043,1.0000,1.0000,1.0998,2.5974,0.3605,3.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.0000,3,3,0.0611159821047,0.0563611429599,0.0804500798094,0.0738742384389,0.0494818012185,0.0536746026393,0.0407027719701,0.0403767900902,0.0442211281221,0.0689507879769,0.0312830197163,0.0892515905668,0.0245048447652,0.0479867808727,0.0263370877453,0.0526516939817,0.0226613610306,0.0491445785841,0.0408938647962,0.0460758526112,0.0782795682009,0.0669605239483,0.0561507973574,0.0656272522312,0.0574555551513,0.0454275957748,0.0268994451584,0.0365056875444,0.0363041236049,0.0473517939682,0.0330673017078,0.109139498961,0.0416244283696,0.0397956043329,0.0401721847663,0.03570434798,0.0255907544096,0.0591339436624,0.0577937892742,0.0410158035961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
348,0,0,1,1,01,010,0.00064844,0.00016172,1,-1,8,-1,0,0,0,0,0,0,0.2857,0.4667,0.2857,0.4667,1.0000,2.0000,0.0657,0.0909,0.7946,1.1351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3333,2,1,0.0942150108035,0.0998817725957,0.0214440050552,0.0554038077378,0.0732194545232,0.106160055445,0.0391781156998,0.0650250723633,0.0283338089608,0.0440702841535,0.0828814872192,0.110929919687,0.015858779404,0.0,0.0410942150108,0.0419095764197,0.0206694117167,0.0187940804762,0.0168779811652,0.0240531615639,0.0510342302764,0.0791628531332,0.0696686802123,0.0725242540729,0.0526450668131,0.0434071633413,0.033864177192,0.0493989871255,0.0293123436451,0.0624199157972,0.0308987735676,0.0995179693697,0.0483739093294,0.0354994203429,0.0308255537251,0.0391726157789,0.028287265849,0.0628470315455,0.0415888705839,0.0395509182989,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
355,-1,1,1,1,01,010,0.00027109,0.00032389,4,-1,581,-1,0,0,0,0,0,0,0.0694,0.0777,0.0694,0.2816,1.0000,1.0000,0.0210,0.0040,0.6840,0.9786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4,0.0790645795808,0.0651222030462,0.0815591345176,0.0533653882387,0.0448793796019,0.0447437240465,0.031396724672,0.0531995870042,0.0201147043086,0.0448567703427,0.0405836203453,0.111297846845,0.0511421444129,0.0392421376301,0.0318790555359,0.0465675376256,0.0330547370166,0.0568848962612,0.0346750672625,0.0363707617059,0.0646532922876,0.0987545070277,0.049499637555,0.051934766168,0.0739607555175,0.048884579297,0.0257790999438,0.0482883493531,0.0406691582802,0.0351430481158,0.0430383877942,0.0982116239735,0.0372267148672,0.0325227744148,0.0346535119513,0.0320238240933,0.0223900034205,0.0601941199175,0.0598991429979,0.0422727030241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
398,0,0,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,1,1,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,1.8695,1.8695,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,1,0,0.0713411063195,0.0899523505297,0.0575041260714,0.0500984933184,0.0648724910824,0.0496952031092,0.0352672629505,0.0461880423787,0.0346137464729,0.0406990363627,0.0429018261194,0.101122025236,0.0347029228558,0.0351727626045,0.0382167385402,0.035618644519,0.025815897354,0.0561252196135,0.0515652451685,0.0385268593941,0.0713411063195,0.0899523505297,0.0575041260714,0.0500984933184,0.0648724910824,0.0496952031092,0.0352672629505,0.0461880423787,0.0346137464729,0.0406990363627,0.0429018261194,0.101122025236,0.0347029228558,0.0351727626045,0.0382167385402,0.035618644519,0.025815897354,0.0561252196135,0.0515652451685,0.0385268593941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
454,2,0,9,9,01,012,0.00016129,0.00037894,2,4,310,389,0,0,1,0,1,0,0.6957,0.7143,0.6957,0.7143,1.0000,2.0000,10.4751,0.0078,0.2487,0.1514,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.6667,3,8,0.0931026802287,0.0852791595516,0.0666994580147,0.0425885366397,0.0563701833841,0.057632340931,0.0366860939936,0.039748682159,0.0300876085827,0.0459481030515,0.0388484668498,0.0989772811642,0.0372707699161,0.0359158066672,0.0403890415027,0.0358508426758,0.0322685425793,0.0540871631153,0.0352197639023,0.0370294750909,0.0859413202934,0.0731784841076,0.0408557457213,0.0589975550122,0.0310268948655,0.0261124694377,0.0307090464548,0.060293398533,0.0292420537897,0.0564058679707,0.040684596577,0.0631295843521,0.0737652811736,0.0314425427873,0.0470660146699,0.05804400978,0.0539853300733,0.0447432762836,0.0299511002445,0.0644254278729,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
529,-2,-1,3,3,01,012,0.00018101,0.00007026,2,1,61,54,0,0,0,1,0,0,0.4454,0.4450,0.4454,0.4498,1.0000,1.0000,0.4469,0.0796,0.9575,1.6816,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,-1.0000,3,7,0.0580360233141,0.0479018703881,0.0636707230967,0.0633107668453,0.0606387839016,0.0392075424679,0.0510722542952,0.0344450443715,0.027370519583,0.0454375545126,0.0365494039955,0.0826238041838,0.0645013913694,0.0498539408287,0.0372000941424,0.0271490080436,0.0299594356994,0.0541041934903,0.0572053550415,0.0697622904293,0.0756118582158,0.0580917593517,0.0498515670958,0.0589285469992,0.0576106634563,0.0476376139468,0.0520313191148,0.0398123954015,0.0340232841293,0.0428448955954,0.0314764399816,0.102623910694,0.0544869602492,0.0425781267813,0.0512720540287,0.0338043968973,0.0266814415548,0.0479613846441,0.0452298543944,0.0474415274681,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
550,1,1,2,2,01,012,0.00304674,0.00051854,1,5,7,3195,0,0,0,0,0,0,0.4545,0.3936,0.4545,0.3936,1.0000,2.0000,0.0910,0.0039,0.1294,1.1059,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.6667,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532695886543,0.0725085028557,0.0550471667843,0.0584033883078,0.0509465443111,0.044073670025,0.039125970609,0.0545209523198,0.0407880382468,0.0563370339473,0.0410190592312,0.0706475004813,0.051318744786,0.0325611243021,0.0450041712122,0.0550985047809,0.0359173458256,0.0467304113457,0.0292049027787,0.0674773791953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
557,1,2,3,5,01,012,0.00061919,0.00048710,4,2,1715,273,0,0,1,0,0,1,0.6316,0.6000,0.6316,0.6000,1.0000,2.0000,0.8689,2.4081,0.3618,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3333,3,31,0.0351673817054,0.0456580966398,0.0617542980616,0.0423386465412,0.0787586509254,0.037578680362,0.0469733504525,0.0579964300254,0.0236119374941,0.0623806094009,0.0396768233489,0.054426455391,0.0487896533367,0.0349481727367,0.0377352581968,0.0935709141014,0.0228916794539,0.0552719756991,0.0379857827326,0.0824852033946,0.0437186125277,0.0567602289096,0.0504535368085,0.0526336279052,0.0979094483591,0.0467162377857,0.0583952972321,0.0358936426986,0.0293533694087,0.0775489547242,0.049324561062,0.0676606843929,0.0464437263986,0.029431229805,0.0245260248375,0.0216062599759,0.0284579748511,0.0687117997431,0.0308716471367,0.0835831354382,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
582,1,1,1,1,01,012,0.00038420,0.00021076,1,1,33,18,0,0,0,0,0,0,0.4348,0.3776,0.4348,0.3776,1.0000,2.0000,0.0645,0.0040,0.3149,1.3418,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.6667,3,3,0.056906820365,0.0419788664745,0.0632853025937,0.0671469740634,0.0662247838617,0.049855907781,0.0497790585975,0.0391738712776,0.0504514889529,0.0798078770413,0.0317002881844,0.0694332372719,0.0457636887608,0.0531219980788,0.0439961575408,0.0231123919308,0.0326993275696,0.0359846301633,0.0322382324688,0.0673390970221,0.0479504492836,0.0682416057932,0.0632047938937,0.059238664295,0.0557560686388,0.0494701273882,0.0488139027521,0.0419695949252,0.0364262236575,0.0575520518533,0.0426085504919,0.0829203147576,0.0553646363997,0.0293689306417,0.0356606282487,0.0372781644131,0.0315102952435,0.0572872594563,0.0491535277831,0.050224210084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
610,0,0,0,1,01,010,0.00397408,0.00386828,1,-1,41,-1,0,0,1,1,0,0,0.3000,0.2083,0.3000,0.4167,1.0000,1.0000,0.0023,0.0175,0.1171,0.2811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,1,0.0766023610711,0.0965159804204,0.0646818312698,0.0423034840196,0.0627699395335,0.0563201842787,0.033884249928,0.0435358479701,0.0215606104233,0.0464612726749,0.0439159228333,0.107342355312,0.0326979556579,0.0356348977829,0.0374892024187,0.0391131586525,0.0283443708609,0.0541894615606,0.04352433055,0.0331125827815,0.0763680408357,0.0867932690228,0.0666608989056,0.0454557252239,0.0603192455768,0.0503871609638,0.0360513907514,0.0456893195484,0.0310766968032,0.0512263702037,0.0418825972228,0.0949517670978,0.0325474758835,0.0389237357789,0.0357139767271,0.0363628498508,0.0299519833888,0.0525587230177,0.0396764286023,0.0474023445949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
740,0,-2,1,2,01,012,0.00046332,0.00041218,1,1,22,39,0,0,0,1,0,0,0.3509,0.4643,0.3509,0.5000,1.0000,1.0000,0.1288,0.0796,0.8584,0.2108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.0000,3,3,0.0591078812897,0.0848795625408,0.0557144188113,0.0652139637218,0.0384568525008,0.0486838238983,0.038947775795,0.0556284176503,0.0384998530813,0.0634545233027,0.050350096393,0.0842309704514,0.0558971712785,0.0258469322669,0.0240803250844,0.0462578744813,0.0294374807393,0.050547182387,0.0375000895845,0.0472648047415,0.0637650189501,0.0541690186275,0.0792879606483,0.0587654221434,0.0513265059269,0.0345133456979,0.0417708249335,0.0569510523345,0.0487057495363,0.0574953632772,0.0424159341989,0.0773526328522,0.0416095476171,0.0506209176679,0.0290299169422,0.0406822030481,0.0355414885896,0.0506209176679,0.0162688492863,0.069107330054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
829,-1,0,2,2,01,012,0.00054387,0.00028076,2,1,39,11,0,0,0,1,0,1,0.1579,0.2381,0.1579,0.2381,1.0000,2.0000,0.1700,0.0607,0.2591,1.1455,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6667,3,4,0.047351755901,0.0496545768566,0.088466705047,0.063999232393,0.0491268470543,0.0373248896565,0.0406351947803,0.0635194780273,0.0333909038572,0.0462962962963,0.0516215697563,0.10468240261,0.0547399731338,0.0530608328536,0.0272020725389,0.0580982536941,0.0365572826713,0.0547399731338,0.0,0.039531759739,0.0541150406171,0.0669319766965,0.0532042340199,0.0652252400098,0.0646426520062,0.050488225158,0.0496348568146,0.0515221137277,0.0295971116764,0.0687207680315,0.0299171248051,0.0875933371626,0.047009108066,0.0329859686551,0.0267169935177,0.038770821367,0.0304422745549,0.0486994338229,0.0441043735128,0.0596783457783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
835,0,2,2,2,01,012,0.00320763,0.00066690,18,2,2193,19,0,0,1,0,0,0,0.0909,0.2556,0.0909,0.2556,1.0000,2.0000,0.7020,0.1786,0.2771,3.3501,1.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.6667,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569863946007,0.0643909078879,0.0630927549201,0.0738182711879,0.0517559724489,0.0609249654981,0.0381631765677,0.0542766578233,0.0295991480083,0.0490714425252,0.0302608279191,0.113002325332,0.041622817244,0.0605405609785,0.0225916426676,0.0520584546938,0.0211170417236,0.0412258092975,0.0302293193519,0.0452715093234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
